Time 	 VoltageL1 	 VoltageL2 	 VoltageL3 	 VoltageR1 	 VoltageR2 	 VoltageR3 	 CurrentL1 	 CurrentL2 	 CurrentL3 	 CurrentR1 	 CurrentR2 	 CurrentR3 	 Gyrot SPI Gyro Angle 	 SPI Gyro Rate 	 Analog Gyro Angle 	 Analog Gyro Rate 	 Left Encoder Position 	 Left Encoder Rate 	 Right Encoder Position 	 Right Encoder Rate
48.749159	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	1.875	0.625	0.125	1	0.5	-0.057011854	0.11585622	1407.394617	1.675	517.5334074	0	-441.1047413	0
48.848689	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	1.875	0.625	0.125	1	0.5	-0.062702213	-0.237514138	1407.573863	1.75	517.5334074	0	-441.1047413	0
48.948889	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	1.875	0.625	0.125	1	0.5	-0.067198341	0.034793911	1407.755159	1.8625	517.5334074	0	-441.1047413	0
49.049516	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	1.875	0.625	0.125	1	0.5	-0.062935646	-0.11847516	1407.929236	1.9375	517.5334074	0	-441.1047413	0
49.149089	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	1.875	0.625	0.125	1	0.5	-0.061650072	0.161155745	1408.102478	1.7875	517.5334074	0	-441.1047413	0
49.249102	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	1.875	0.625	0.125	1	0.5	-0.060212258	-0.310061498	1408.277345	1.8375	517.5334074	0	-441.1047413	0
49.348657	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	1.875	0.625	0.125	1	0.5	-0.051822192	-0.065341882	1408.44688	1.775	517.5334074	0	-441.1047413	0
49.449612	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	1.875	0.625	0.125	1	0.5	-0.046673127	0.091162869	1408.618209	1.75	517.5334074	0	-441.1047413	0
49.549606	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	1.875	0.625	0.125	1	0.5	-0.050807264	5.64E-04	1408.79172	1.5875	517.5334074	0	-441.1047413	0
49.650794	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	1.875	0.625	0.125	1	0.5	-0.050360696	-0.121370242	1408.948172	1.9125	517.5334074	0	-441.1047413	0
49.838012	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	1.875	0.625	0.125	1	0.5	-0.04108426	-0.116601871	1409.033177	1.975	517.5334074	0	-441.1047413	0
49.938509	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	1.875	0.625	0.125	1	0.5	-0.053649061	-0.10025317	1409.377722	1.7375	517.5334074	0	-441.1047413	0
50.039409	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	1.875	0.625	0.125	1	0.5	-0.056893445	-0.107746325	1409.552585	1.5875	517.5334074	0	-441.1047413	0
50.139693	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	1.875	0.625	0.125	1	0.5	-0.064004703	0.021851189	1409.723953	1.4875	517.5334074	0	-441.1047413	0
50.239433	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	1.875	0.625	0.125	1	0.5	-0.05878121	0.056592179	1409.89272	1.425	517.5334074	0	-441.1047413	0
50.339505	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	1.875	0.625	0.125	1	0.5	-0.062536442	-0.217759458	1410.061401	1.925	517.5334074	0	-441.1047413	0
50.440781	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	1.875	0.625	0.125	1	0.5	-0.078748215	-0.068747861	1410.239421	1.8125	517.5334074	0	-441.1047413	0
50.540564	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	1.875	0.625	0.125	1	0.5	-0.082148222	-0.107576026	1410.408152	2.05	517.5334074	0	-441.1047413	0
50.641126	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	1.875	0.625	0.125	1	0.5	-0.075984229	-0.020723552	1410.573835	1.75	517.5334074	0	-441.1047413	0
50.740793	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	1.875	0.625	0.125	1	0.5	-0.075798159	-0.086118356	1410.74353	1.8875	517.5334074	0	-441.1047413	0
50.841322	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	1.875	0.625	0.125	1	0.5	-0.079116972	0.081626127	1410.923696	1.8875	517.5334074	0	-441.1047413	0
50.941141	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	1.875	0.625	0.125	1	0.5	-0.088535498	0.036326602	1411.095508	1.7875	517.5334074	0	-441.1047413	0
51.041413	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	1.875	0.625	0.125	1	0.5	-0.084797182	0.116026519	1411.265697	1.6875	517.5334074	0	-441.1047413	0
51.180856	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	1.875	0.625	0.125	1	0.5	-0.080987821	-0.18114518	1411.493864	1.7625	517.5334074	0	-441.1047413	0
51.269859	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	1.875	0.625	0.125	1	0.5	-0.089401569	-0.079476696	1411.64395	1.7375	517.5334074	0	-441.1047413	0
51.370399	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	1.875	0.625	0.125	1	0.5	-0.079729311	0.115685921	1411.80908	1.95	517.5334074	0	-441.1047413	0
51.470407	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	1.875	0.625	0.125	0.875	0.5	-0.081738868	-0.077433109	1411.979189	1.5375	517.5334074	0	-441.1047413	0
51.570335	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	1.875	0.625	0.125	1	0.5	-0.105948269	-0.278726488	1412.160439	1.6875	517.5334074	0	-441.1047413	0
51.670835	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	1.875	0.625	0.125	1	0.5	-0.102629456	-0.026173119	1412.338021	1.8875	517.5334074	0	-441.1047413	0
51.770698	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	1.875	0.625	0.125	1	0.5	-0.097297704	0.345930125	1412.51615	1.7	517.5334074	0	-441.1047413	0
51.870587	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	1.875	0.625	0.125	1	0.5	-0.096475613	-0.19936717	1412.680584	1.5875	517.5334074	0	-441.1047413	0
51.97119	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	1.875	0.625	0.125	1	0.5	-0.091840778	-0.046268398	1412.859292	1.7125	517.5334074	0	-441.1047413	0
52.071265	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	1.875	0.625	0.125	1	0.5	-0.092263664	-0.038945542	1413.034786	1.75	517.5334074	0	-441.1047413	0
52.170993	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	1.875	0.625	0.125	1	0.5	-0.08655639	0.020488798	1413.204517	1.65	517.5334074	0	-441.1047413	0
52.270794	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	1.875	0.625	0.125	1	0.5	-0.088836593	-0.346335179	1413.375229	1.95	517.5334074	0	-441.1047413	0
52.371394	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	1.875	0.625	0.125	0.875	0.5	-0.088102462	0.070386395	1413.546536	1.725	517.5334074	0	-441.1047413	0
52.471771	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	1.875	0.625	0.125	1	0.5	-0.068842524	0.117218611	1413.716686	1.8	517.5334074	0	-441.1047413	0
52.570943	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	1.875	0.625	0.125	1	0.5	-0.059583003	0.148383322	-7.29E-04	1.7	517.5334074	0	-441.1047413	0
52.670792	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	1.875	0.625	0.125	1	0.5	-0.059813053	0.086394498	0.004999116	1.6375	517.5334074	0	-441.1047413	0
52.771976	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	1.875	0.625	0.125	1	0.5	-0.062306391	0.008738169	0.00776902	1.425	517.5334074	0	-441.1047413	0
52.87163	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	1.875	0.625	0.125	1	0.5	-0.05832111	0.100699611	0.012741009	1.7875	517.5334074	0	-441.1047413	0
52.972193	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	1.875	0.625	0.125	1	0.5	-0.059914546	-0.068066665	0.016781261	1.6	517.5334074	0	-441.1047413	0
53.072571	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	1.875	0.625	0.125	0.875	0.5	-0.057065983	-0.126138613	0.015429937	1.5125	517.5334074	0	-441.1047413	0
53.172022	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	1.875	0.625	0.125	1	0.5	-0.056798719	0.060338756	0.014141868	1.55	517.5334074	0	-441.1047413	0
53.271667	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	1.875	0.625	0.125	1	0.5	-0.043259588	0.164391425	0.013892276	1.7125	517.5334074	0	-441.1047413	0
53.371684	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	1.875	0.625	0.125	0.875	0.5	-0.030633891	0.178355941	0.014244618	1.4875	517.5334074	0	-441.1047413	0
53.472204	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	1.875	0.625	0.125	1	0.5	-0.024743929	-0.009483821	0.009786969	1.75	517.5334074	0	-441.1047413	0
53.571788	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	1.875	0.625	0.125	1	0.5	-0.019273471	0.197429425	0.010269998	1.8375	517.5334074	0	-441.1047413	0
53.672352	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	1.875	0.625	0.125	0.875	0.5	-0.016360629	0.030706736	0.003633634	1.575	517.5334074	0	-441.1047413	0
53.771907	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	1.875	0.625	0.125	0.875	0.5	-0.027318462	-0.108086923	0.006151567	1.925	517.5334074	0	-441.1047413	0
53.872327	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	1.875	0.625	0.125	0.875	0.5	-0.030180557	-0.031282088	0.008981618	1.5875	517.5334074	0	-441.1047413	0
53.971843	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	1.875	0.625	0.125	1	0.5	-0.04174058	0.029174045	0.013889198	1.475	517.5334074	0	-441.1047413	0
54.07411	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	1.875	0.625	0.125	1	0.5	-0.036591515	0.10921456	0.011047495	1.8125	517.5334074	0	-441.1047413	0
54.172419	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	1.875	0.625	0.125	1	0.5	-0.042613417	-0.152024057	0.012417248	1.6875	517.5334074	0	-441.1047413	0
54.272945	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	1.875	0.625	0.125	0.875	0.5	-0.044223769	-0.062787397	0.016468886	1.4375	517.5334074	0	-441.1047413	0
54.373455	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	1.875	0.625	0.125	1	0.5	-0.039622765	0.254990476	0.017158744	1.95	517.5334074	0	-441.1047413	0
54.474004	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	1.875	0.625	0.125	1	0.5	-0.034588725	0.022532385	0.019552194	1.9	517.5334074	0	-441.1047413	0
54.574502	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	1.875	0.625	0.125	1	0.5	-0.036730222	-0.150321067	0.016143088	1.8375	517.5334074	0	-441.1047413	0
54.677236	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	1.875	0.625	0.125	1	0.5	-0.039846049	-0.013230398	0.013803101	1.6375	517.5334074	0	-441.1047413	0
54.777104	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	1.875	0.625	0.125	1	0.5	-0.024134973	0.221782177	0.020302702	1.8125	517.5334074	0	-441.1047413	0
54.877225	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	1.875	0.625	0.125	1	0.5	-0.017984513	-0.070280552	0.023501439	1.7	517.5334074	0	-441.1047413	0
54.977791	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	1.875	0.625	0.125	1	0.5	-0.00386349	-0.017658171	0.025574162	1.6875	517.5334074	0	-441.1047413	0
55.214133	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	1.875	0.625	0.125	1	0.5	0.016590679	0.428354825	0.029164772	1.65	517.5334074	0	-441.1047413	0
55.314753	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	1.875	0.625	0.125	0.875	0.5	0.012111467	-0.066023078	0.054042497	1.425	517.5334074	0	-441.1047413	0
55.414387	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	1.875	0.625	0.125	0.875	0.5	0.016553465	-0.146063593	0.054138076	1.9375	517.5334074	0	-441.1047413	0
55.514359	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	1.875	0.625	0.125	0.875	0.5	0.017497348	-0.08220148	0.05358448	1.7875	517.5334074	0	-441.1047413	0
55.615305	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	1.875	0.625	0.125	1	0.5	0.01215883	-0.097187789	0.059726275	1.975	517.5334074	0	-441.1047413	0
55.7151	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	1.875	0.625	0.125	1	0.5	0.026577565	0.205263178	0.058687918	1.7625	517.5334074	0	-441.1047413	0
55.816763	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	1.875	0.625	0.125	0.875	0.5	0.032592701	0.042627664	0.063023239	1.875	517.5334074	0	-441.1047413	0
55.915923	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	1.875	0.625	0.125	1	0.5	0.039467142	-0.049674377	0.070185558	1.9875	517.5334074	0	-441.1047413	0
56.015501	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	1.875	0.625	0.125	1	0.5	0.044318495	-0.200218664	0.070149247	2.0375	517.5334074	0	-441.1047413	0
56.1167	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	1.875	0.625	0.125	1	0.5	0.039950925	0.178696539	0.069261988	1.85	517.5334074	0	-441.1047413	0
56.217838	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	1.875	0.625	0.125	1	0.5	0.04095232	-0.051547666	0.067613756	1.9	517.5334074	0	-441.1047413	0
56.318524	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	1.875	0.625	0.125	1	0.5	0.042623567	-0.083904469	0.071457678	1.575	517.5334074	0	-441.1047413	0
56.418668	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	1.875	0.625	0.125	1	0.5	0.045759692	-0.056316037	0.067757233	1.325	517.5334074	0	-441.1047413	0
56.546312	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	1.875	0.625	0.125	1	0.5	0.05384528	0.129991034	0.071141927	1.85	517.5334074	0	-441.1047413	0
56.645694	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	1.875	0.625	0.125	0.875	0.5	0.043374613	-0.327431993	0.065587163	1.825	517.5334074	0	-441.1047413	0
56.746243	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	1.875	0.625	0.125	1	0.5	0.050861394	0.144977343	0.077320516	2.1375	517.5334074	0	-441.1047413	0
56.846309	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	1.875	0.625	0.125	1	0.5	0.065263213	-0.083223274	0.082800388	1.875	517.5334074	0	-441.1047413	0
56.946324	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	1.875	0.625	0.125	1	0.5	0.057485486	-0.12664951	0.08354473	1.775	517.5334074	0	-441.1047413	0
57.045842	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	1.875	0.625	0.125	1	0.5	0.053594932	-0.091908521	0.090346432	1.6625	517.5334074	0	-441.1047413	0
57.146484	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	1.875	0.625	0.125	1	0.5	0.052982592	0.057273375	0.086341029	1.7375	517.5334074	0	-441.1047413	0
57.24647	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	1.875	0.625	0.125	0.875	0.5	0.043665559	-0.139081335	0.087565961	1.6125	517.5334074	0	-441.1047413	0
57.346	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	1.875	0.625	0.125	1	0.5	0.044545162	0.051142612	0.090406769	1.775	517.5334074	0	-441.1047413	0
57.445776	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	1.875	0.625	0.125	1	0.5	0.05319911	0.111087848	0.086440112	1.7375	517.5334074	0	-441.1047413	0
57.546851	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	1.875	0.625	0.125	0.875	0.5	0.051866172	-0.257609416	0.086883248	1.7125	517.5334074	0	-441.1047413	0
57.647878	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	1.875	0.625	0.125	1	0.5	0.066734858	0.121986982	0.093390131	1.75	517.5334074	0	-441.1047413	0
57.74841	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	1.875	0.625	0.125	1	0.5	0.054396724	0.001415313	0.097020422	1.425	517.5334074	0	-441.1047413	0
57.865316	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	1.875	0.625	0.125	1	0.5	0.057817029	0.095079746	0.101238922	1.8	517.5334074	0	-441.1047413	0
57.964585	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	1.875	0.625	0.125	1	0.5	0.046480291	-0.224571417	0.098549942	1.9625	517.5334074	0	-441.1047413	0
58.065053	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	1.875	0.625	0.125	1	0.5	0.053459608	0.159112157	0.097792164	1.7625	517.5334074	0	-441.1047413	0
58.165051	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	1.875	0.625	0.125	0.875	0.5	0.070635562	0.305739568	0.098283573	1.725	517.5334074	0	-441.1047413	0
58.265379	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	1.875	0.625	0.125	1	0.5	0.069190982	0.020318499	0.101862507	1.7375	517.5334074	0	-441.1047413	0
58.367428	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	1.875	0.625	0.125	0.875	0.5	0.083981857	0.089119282	0.108216352	1.4	517.5334074	0	-441.1047413	0
58.466337	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	1.875	0.625	0.125	1	0.5	0.09278466	0.28240861	0.108388987	1.8875	517.5334074	0	-441.1047413	0
58.566261	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	1.875	0.625	0.125	1	0.5	0.101600996	0.005502489	0.111779768	1.725	517.5334074	0	-441.1047413	0
58.665797	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	1.875	0.625	0.125	1	0.5	0.114676644	-0.033325676	0.110360489	1.8	517.5334074	0	-441.1047413	0
58.766384	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	1.875	0.625	0.125	0.875	0.5	0.133009615	0.118410704	0.110445139	1.7	517.5334074	0	-441.1047413	0
58.866934	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	1.875	0.625	0.125	1	0.5	0.138889428	0.041946468	0.120754882	1.8125	517.5334074	0	-441.1047413	0
58.967439	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	1.875	0.625	0.125	1	0.5	0.14058774	0.026619561	0.120410385	1.5375	517.5334074	0	-441.1047413	0
59.068021	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	1.875	0.625	0.125	1	0.5	0.122630291	-0.038264346	0.122792998	1.8125	517.5334074	0	-441.1047413	0
59.168028	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	1.875	0.625	0.125	1	0.5	0.13280663	0.239833868	0.119280516	1.6875	517.5334074	0	-441.1047413	0
59.267607	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	1.875	0.625	0.125	1	0.5	0.134129419	0.240515064	0.117521526	1.85	517.5334074	0	-441.1047413	0
59.368249	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	1.875	0.625	0.125	1	0.5	0.142895008	0.114493828	0.120086001	1.65	517.5334074	0	-441.1047413	0
59.468052	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	1.875	0.625	0.125	1	0.5	0.150391938	0.041094973	0.116100521	1.2375	517.5334074	0	-441.1047413	0
59.56762	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	1.875	0.625	0.125	0.875	0.5	0.159861211	0.070556694	0.111015993	1.6125	517.5334074	0	-441.1047413	0
59.668185	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	1.875	0.625	0.125	1	0.5	0.163234153	0.170692487	0.111364163	1.7	517.5334074	0	-441.1047413	0
59.767718	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	1.875	0.625	0.125	0.875	0.5	0.167750579	0.165072621	0.111889046	1.75	517.5334074	0	-441.1047413	0
59.868215	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	1.875	0.625	0.125	1	0.5	0.176776667	-0.039797037	0.118059131	2.05	517.5334074	0	-441.1047413	0
59.967794	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	2	0.625	0.125	1	0.5	0.167513763	-0.07062115	0.119934044	1.8625	517.5334074	0	-441.1047413	0
60.068321	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	2	0.625	0.125	1	0.5	0.170920536	-0.044395109	0.120558641	1.8875	517.5334074	0	-441.1047413	0
60.168139	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	1.875	0.625	0.125	0.875	0.5	0.175765123	-0.078114305	0.120764759	1.475	517.5334074	0	-441.1047413	0
60.268353	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	2	0.625	0.125	1	0.5	0.171627602	-0.079306397	0.12849017	2.1	517.5334074	0	-441.1047413	0
60.368059	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	2	0.625	0.125	1	0.5	0.167364907	-0.006077841	0.127909181	1.7375	517.5334074	0	-441.1047413	0
60.47323	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	2	0.625	0.125	1	0.5	0.170108594	0.004991592	0.132035757	1.95	517.5334074	0	-441.1047413	0
60.575474	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	1.875	0.625	0.125	1	0.5	0.185528724	-0.215204973	0.14583934	1.7125	517.5334074	0	-441.1047413	0
60.673171	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	2	0.625	0.125	1	0.5	0.16937108	-0.139251634	0.146759395	1.6	517.5334074	0	-441.1047413	0
60.772782	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	1.875	0.625	0.125	1	0.5	0.161542607	-0.104340346	0.144746538	1.7	517.5334074	0	-441.1047413	0
60.873289	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	2	0.625	0.125	1	0.5	0.168887298	0.135781199	0.145650871	1.8625	517.5334074	0	-441.1047413	0
60.972851	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	2	0.625	0.125	1	0.5	0.172936858	0.083840014	0.148687923	1.6	517.5334074	0	-441.1047413	0
61.073895	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	2	0.625	0.125	1	0.5	0.164952763	-0.03434747	0.149616697	1.85	517.5334074	0	-441.1047413	0
61.174418	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	1.875	0.625	0.125	1	0.5	0.163142809	0.119773096	0.151767217	2.025	517.5334074	0	-441.1047413	0
61.274914	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	1.875	0.625	0.125	1	0.5	0.162564301	-0.37749989	0.15255182	1.75	517.5334074	0	-441.1047413	0
61.375551	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	2	0.625	0.125	1	0.5	0.156187174	0.043649457	0.153049336	2.125	517.5334074	0	-441.1047413	0
61.476038	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	1.875	0.625	0.125	1	0.5	0.145872128	0.129480137	0.155761027	1.9375	517.5334074	0	-441.1047413	0
61.575528	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	2	0.625	0.125	1	0.5	0.145537202	-0.283154262	0.159358705	1.5	517.5334074	0	-441.1047413	0
61.676017	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	2	0.625	0.125	1	0.5	0.144863967	0.186359992	0.165653654	1.725	517.5334074	0	-441.1047413	0
61.945663	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	2	0.625	0.125	1	0.5	0.134400066	0.196918528	0.167201302	1.7	517.5334074	0	-441.1047413	0
62.046228	0.091796875	0.091796875	0.091796875	-0.458984375	-0.458984375	-0.458984375	0.625	2	0.625	0.125	1	0.5	0.124680445	-0.266124365	0.167960247	1.6	517.5334074	0	-441.1047413	0
